review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year
"Absent formal rigor, the ""Paranormal Activity"" concept doesn't offer much else.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"""Next of Kin"" is like ""Midsommar"" meets ""Breaking Amish"" meets ""The Blair Witch Project: Fifty Shades of Dark.""",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"Next of Kin is a ho-hum franchise re-launcher that exists purely because, of course, it does.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"To get through that first hour, the characters have to be interesting, but these self-absorbed Gen Z wannabe filmmakers are anything but.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"It doesn't break the rules, but it knows how to deliver the kinds of jump scares and intriguing premises that audiences have come to expect from the franchise, and Blumhouse in general.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"Though Eubank and Landon deserve some credit for mixing up the Paranormal Activity storytelling formula, it remains clear that there's not many scares left to milk from this franchise.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
"""Paranormal Activity: Next of Kin"" doesn't play like a ""Paranormal Activity"" movie, and it's not strong enough on its own to revitalize the series and take it in a new direction.",Paranormal Activity,2009,Paranormal Activity: Next of Kin - Movie Reviews,"Mystery & Thriller , Horror",In Theaters:,2021
Fuqua's direction is slick but generally uninspired.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
Washington is a pleasure to watch on the screen. The two-time Oscar winner is able to tap into his own surplus of moral righteousness even when the script is pulling the carpet out from under him.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's often cheesy and it's not deep, despite repeated cameos for a copy of Marcel Proust's In Search of Lost Time, but it is, appropriately enough, the equal of The Equalizer.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Clunky, over-processed cement-mixer cinema, given some consistency by Washington's screen presence...",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
There are things to enjoy.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's ridiculous, of course. And it's violent. It's also impeccably executed (pun intended), powerfully acted and sincerely acknowledges the value of goodness, virtue and doing the right thing.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"This is far more rhythmically assured than the first one, and gains a feel for urban melancholy in the editing and score that nudges close to elegance at times.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's a struggle to work out the point of the film.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's the same action-and-avenging nonsense as before, but directed with fair zest by Antoine Fuqua.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
More of the same from this franchise please.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's about as enjoyable as the first...there are some really good sequences with terrific dialogue. Plotting is the biggest issue here.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Once it's over, you won't necessarily be itching for an Equalizer 3.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's not much of a movie - more a parade of rah-rah triumphs obscuring a batch of logical oddities - which makes Washington's committed performance stand out like the heavenly host in the night sky over Bethlehem.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"McCall, for all his high-minded talk, seems to take a little too much sick glee in all the bloodletting he engages in.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Washington's McCall is a compelling character, the kind you'd quite happily like to hang out with whether he's busting heads or painting walls.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Even with Washington at the top of his game, ""The Equalizer 2"" just doesn't deliver the thrills.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
There is a tonal consistency to The Equalizer II its predecessor never had.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
This is a thought-provoking thriller.,The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"I'm not sure audiences are getting what they deserve with this plodding, so-so action-thriller, but they'll get what they'll pay for...",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"A less-muddled script could have rescued ""The Equalizer 2"" from the summer blahs, but as it is, we'll just have to accept it for its strengths while acknowledging its flaws.",The Equalizer,2014,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"All in all, The LEGO Movie 2 feels like more movie than the first one, which somehow winds up making it feel like less.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
It's only really in the last 20 minutes of the film that it all comes together and you can appreciate what the movie is trying to say about working collaboratively and sharing something you love,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"If you're willing to let the quantum mechanics slide, you'll have a pretty awesome time.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"There was a super heartwarming theme to it all, one I understood and agreed with. I liked the third act and how it wrapped things up...but just because the message is good doesn't mean that it worked.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
The Lego Movie 2 has serious points to make about human relationships but undermines them by always reverting to a stance of cheeky self-awareness.,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
The LEGO Movie 2: The Second Part might not be as awesome as its forerunner but that doesn't make it any less worthwhile.,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"A semi-brilliant family movie, guaranteed to leave both kids and adults buzzing.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
By this point... I think I've had enough of The Lego Movies. These things can only go so far and I think they may have exceeded their natural life span.,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"Viewers reared on ""The Lego Movie"" will find plenty to nourish them anew.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"The final set piece is a little protracted, but the jokes are mostly sharp and enjoyably self-referential and the songs still catchy.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
Not only is it funny and visually arresting... but it manages to do something which is really quite complicated.,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"Suffice to say that it's a hell of a ride, with poignant things to say about the earnestness of adolescence and the frustrations of sibling conflict.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"The Lego Movie 2 ensures that you will leave the cinema hall, feeling good and on a hopeful sugar high.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
The Lego Movie 2: The Second Part sets itself apart with zany touches but an acknowledgment that its audience has grown up.,The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"Exhausted, and exhausting.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"And while it takes a few beats to rediscover the manic rhythm of the original, about half an hour in, every piece more or less clicks, and I will not apologize for that sentence.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"""Lego 2"" is like stepping on a Lego.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"A hugely ambitious sequel, joyous and genuinely complex, that's charged with dramatic and musical energy to the very last frame.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"The expression ""more of the same"" isn't always what artists want to hear, but for ""The Lego Movie 2: The Second Part"" it is very good news indeed.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"It deals subtly but frankly with three of the most annoyingly painful human experiences: fighting with siblings, adolescent moodiness, and stepping on LEGOs in bare feet.",The Lego Movie 2: The Second Part,2019,The LEGO Movie 2: The Second Part - Movie Reviews,"Adventure , Comedy , Animation , Kids & Family , Action",2019,2019
"Ultimately a loopy, stylized celebration of the kinds of byzantine, trap-laden suspensers that have delighted audiences from ""The Purloined Letter"" through Hitchcock's wronged-man oeuvre and the career of M. Night Shyamalan.",Sheep Without a Shepherd,2019,Sheep Without a Shepherd - Movie Reviews,"Mystery & Thriller , Crime , Drama",2019,2020
The emotional stakes are so high and the plot so pacy and intricately woven that most viewers will gladly suspend disbelief and enjoy a ride packed with hair-raising close calls and narrow escapes.,Sheep Without a Shepherd,2019,Sheep Without a Shepherd - Movie Reviews,"Mystery & Thriller , Crime , Drama",2019,2020
"Chen is delightfully wicked as the morally compromised chief of a corrupt and abusive police department, however, and the plot is engrossing enough to forgive the movie's excesses.",Sheep Without a Shepherd,2019,Sheep Without a Shepherd - Movie Reviews,"Mystery & Thriller , Crime , Drama",2019,2020
"A divertingly clever cat-and-mouse thriller, the editing is niftier than the script.",Sheep Without a Shepherd,2019,Sheep Without a Shepherd - Movie Reviews,"Mystery & Thriller , Crime , Drama",2019,2020
"Weijie namechecks Hitchcock and the grandmaster might have approved of the jaunty tone at work in this story of blackmail, death and deception: equal parts folktale and internet-age morality yarn.",Sheep Without a Shepherd,2019,Sheep Without a Shepherd - Movie Reviews,"Mystery & Thriller , Crime , Drama",2019,2020
I had to go back to my notes to remind myself what even happened in the film. The answer is not much.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"With the exception of Kroll's gravelly intoned Uncle Fester, the voicework is sketchy, with Theron's Seven-Sisters elocution bordering on sacrilege.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
I did not like The Addams Family 2. I did not like it at all. And that's all I have to say on the matter.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"It may be a heavily commercialised, diet-goth take on Charles Addams's single-panel cartoons, first published in The New Yorker in 1938, but it's stayed faithful where it matters most.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"A singularly unattractive animation style, jokes as flat as roadkill and a score that could be used as an instrument of torture are just some of the problems with the latest attempt to squeeze yet more blood from the Addams Family mausoleum.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"Mostly bland and, though it contains endless references to scientific acumen, flouts logic at every turn.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"Really, it's just kind of ghastly - and not in the intended way.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"Ironically, given the mantra for its main characters is about embracing the weird, The Addams Family 2 does little that is out-there or different, delivering a safe, stale 93 minutes.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"Even more so than its already largely forgotten predecessor, released in 2019, this trial-by-CG finds the premise running on the wispiest of fumes.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
Kids and parents deserve better than this.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
You can't help feeling that the whole thing is less than the sum of its parts.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"They're weirdos. Why, then, is ""The Addams Family 2"" so . . . meh?",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
I'm not really sure why it exists at all... It kind of lurches (no pun intended) from one wacky scenario into the next.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"These occasional injections of kid-friendly body-horror slapstick only serve to highlight the laziness of the rest of the movie-no one actually says, ""Well, that just happened,"" but considering the quality of the writing, they might as well.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
It's something to watch featuring familiar characters. Expectations of anything more are misplaced where this franchise is concerned.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"The Addams Family 2 allowed me a couple of nostalgic chuckles, while the kids were entertained by the antics. It wasn't entirely a snooze, but I can't say it was particularly memorable for either of us.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"For now, though, this animated sequel plucks enough of the right buttons to qualify as a reasonable addition to family movie time -- meaning poor Wednesday might need to brace herself for another family excursion in the not-so-distant future.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"The whole endeavor, unfortunately, delivers diminishing returns.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"It's manic, rhythmic comedy on hyperdrive, with its jokes aimed squarely at the very young. If you wound a child up on as much sugar as possible before letting them loose, you'd have The Addams Family 2.",The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
The new film has a better understanding of how to make the most of what has made these characters so enduringly popular.,The Addams Family,1991,The Addams Family 2 - Movie Reviews,"Adventure , Comedy , Kids & Family , Animation",2021,2021
"Everyone involved with this remake claims the utmost respect for Robert Aldrich's raucously funny 1974 original. So you have to wonder why they crapped all over it, starting with the casting.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Homophobia, sexism, racism, ageism and OJ-ism pound against genre clich (C)s as weathered as Reynolds' skin, bludgeoning you into submission.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Adam Sandler, of course, is no Burt Reynolds. But then neither is Burt Reynolds these days, judging by his performance as the team's crusty mentor.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Segal's version is no sports-film watershed, either, but it is consistently entertaining, athletically brutal, and, more often than not, well-acted.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"So I'm sure it will come as a surprise when I say the star's latest is a fun, amusing and pretty darn funny (if ultimately not entirely successful) comedy.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Glossy where the original was gritty and raw, silly where the original was scabrous, cartoonish where the original was dangerous and threatening, it aims only to be a lark.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
A Division III imitation of the original.,The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
No uplifting populism here.,The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"People will go see The Longest Yard for all sorts of reasons -- its lively humor, the current of violence that's just under the surface, its message of underdog racial reconciliation, or the fact that there's no actual football to watch on TV.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"The pleasure is entirely like eating cake made from cake mix. It's not like you don't know how it's going to turn out, or how it tasted the last time you ate it.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Whether it's the sight of Reynolds squeezed painfully into a football uniform or the endless footballs-to-the-crotch and tired gay jokes, The Longest Yard has the feeling of mutton dressed as lamb.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Though there's no drearier trend in current movies than recycling, this modified Yard is more smoothly crafted than the 1974 slapstick version.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
The Longest Yard works well enough.,The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"What was already a raucous put-on, a goof on Aldrich's brutal action movies, is now a hyperbolic, gross-out cartoon, with a cast of enormous ex-football stars only adding to the air of facetiousness.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"It's indifferent, charisma-free filmmaking.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"An odd mix of amusing nonsense and nastiness that chugs along, hit and miss, until the last section, which is the best part of the movie and its real reason for being: the game.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"It's not as good as the 1974 original, or even as good as the 2001 British soccer remake of Yard, Mean Machine. But there are bright spots.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"Although Sandler has occasionally broken the pattern, most recently with Spanglish, here he returns to the old, profitable, well-worn rut.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"A misguided, miscast remake of the 1974 Robert Aldrich classic.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
"The Longest Yard is packed with many such tiny gifts for insiders, and picking them out is a big part of the movie's charm.",The Longest Yard,2005,The Longest Yard - Movie Reviews,Comedy,2005,2014
,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Frost turns the occasion into a swag-saturated consumer orgy, which the film condemns even as it hams up product placement for Red Bull.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"A little muddled and derivative but what do we expect, really?",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Christmas cheer is in short supply in The Santa Clause 3: The Escape Clause, a feeble festive farce that's more no-no-no than ho-ho-ho.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
Santa's traditional cry of ho-ho-ho has never sounded more like three stab wounds of pain and horror.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
You've got to hand it to director Michael Lembeck... he's succeeded in persuading studio bosses to let him make not one but two sequels from premises that were dead in the water from the word go.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Bah, humbug.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"The movie is more cute than funny. Smiles are plentiful, but outright laughs are widely scattered.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
This Styrofoam snowman of a sequel overdoses on its own candy-cane-colored sugary cheer.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
Perfect entertainment for five-year olds and sheer torture for the unlucky parent(s) accompanying them to the theater.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"It's very, very difficult to care, because the movie is structured so poorly.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
Jack Frost gains control of Santa's workshop and turns it into a Las Vegas-style theme park -- supposedly a hideous inversion of Christmas values. So blandly commercialized is the movie's vision of the holiday that you can hardly tell the difference.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Kids, you can tell how much your parents love you by how far away they keep you from this worthless fiasco.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Shot almost entirely on a single set possibly left standing from the last film, it features what looks like first-take performances and a script that's inane even by kiddie-movie standards.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
It's time to send this one-trick reindeer to the glue factory.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"The movie's as icy as Jack's hair, as lifeless as its animatronic, flatulent reindeer.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Tim Allen seems bored with his own franchise. At times, he looks downright morose, cranky enough to kick an elf.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"Santa Clause 3: The Escape Clause, with Martin Short as Jack Frost, means we're getting a turkey and a ham for the holidays.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
Allen and Short seem to be having so much fun that their enthusiasm is entirely contagious. Let the season begin.,The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
"If there is truly an escape clause in this movie, use it.",The Santa Clause,1994,The Santa Clause 3: The Escape Clause - Movie Reviews,"Kids & Family , Comedy , Other",2006,2013
Fuqua's direction is slick but generally uninspired.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
Washington is a pleasure to watch on the screen. The two-time Oscar winner is able to tap into his own surplus of moral righteousness even when the script is pulling the carpet out from under him.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's often cheesy and it's not deep, despite repeated cameos for a copy of Marcel Proust's In Search of Lost Time, but it is, appropriately enough, the equal of The Equalizer.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Clunky, over-processed cement-mixer cinema, given some consistency by Washington's screen presence...",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
There are things to enjoy.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's ridiculous, of course. And it's violent. It's also impeccably executed (pun intended), powerfully acted and sincerely acknowledges the value of goodness, virtue and doing the right thing.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"This is far more rhythmically assured than the first one, and gains a feel for urban melancholy in the editing and score that nudges close to elegance at times.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's a struggle to work out the point of the film.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"It's the same action-and-avenging nonsense as before, but directed with fair zest by Antoine Fuqua.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
More of the same from this franchise please.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's about as enjoyable as the first...there are some really good sequences with terrific dialogue. Plotting is the biggest issue here.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Once it's over, you won't necessarily be itching for an Equalizer 3.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
It's not much of a movie - more a parade of rah-rah triumphs obscuring a batch of logical oddities - which makes Washington's committed performance stand out like the heavenly host in the night sky over Bethlehem.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"McCall, for all his high-minded talk, seems to take a little too much sick glee in all the bloodletting he engages in.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Washington's McCall is a compelling character, the kind you'd quite happily like to hang out with whether he's busting heads or painting walls.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"Even with Washington at the top of his game, ""The Equalizer 2"" just doesn't deliver the thrills.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
There is a tonal consistency to The Equalizer II its predecessor never had.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
This is a thought-provoking thriller.,The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"I'm not sure audiences are getting what they deserve with this plodding, so-so action-thriller, but they'll get what they'll pay for...",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"A less-muddled script could have rescued ""The Equalizer 2"" from the summer blahs, but as it is, we'll just have to accept it for its strengths while acknowledging its flaws.",The Equalizer 2,2018,The Equalizer 2 - Movie Reviews,"Action , Mystery & Thriller",2018,2018
"What follows is like James Cameron's The Terminator, only with an invisible assassin substituted for a time-travel cyborg.",Hollow Man,2000,Hollow Man 2 - Movie Reviews,Mystery & Thriller,In Theaters:,2012
"Petersen pulls off the thrills at a stomach lurching pace, and with its requisite Hollywood ham...",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"Petersen's vigilant, enlivening direction never allows the story's death-of-mankind topic to undermine its personal powers, deftly mixing in humor, as well as other tonal lighteners, to nurture it.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"Outbreak will keep you on the edge of your scat, and every time someone sneezes or coughs in the audience, you'll pay attention.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"The irony is that Outbreak, for all its lurid finesse, ends up leaving us more dazed than terrified.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"While the first one is considerably more frightening and plausible than the second, the entire film has been put together with such skill and attention to viewer excitement that audiences will readily swallow the whole enchilada without a burp.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"Entertaining, but not fatally attractive.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
"If a person spends enough time looking serious, sounding defiant and staring intently at computer screens, all will be well with the world.",Outbreak,1995,Outbreak - Movie Reviews,"Action , Horror , Mystery & Thriller , Drama",In Theaters:,2008
